,Text,Tag,Value,doc_id,ID,Prediction
85,これに基づき、以下のとおり、機構との関係に係る情報を機構のホームページで公表す,,,300366099,300366099-87,
86,ることとしますので、所要の情報の機構への提供及び情報の公表に同意の上で、応札若し,,,300366099,300366099-88,
87,くは応募又は契約の締結を行っていただくよう御理解と御協力をお願いいたします。,,,300366099,300366099-89,
88,なお、案件への応札若しくは応募又は契約の締結をもって同意されたものとみなさせて,,,300366099,300366099-90,
89,いただきますので、ご了知願います。,,,300366099,300366099-91,
90,（１）公表の対象となる契約先,,,300366099,300366099-92,
91,次のいずれにも該当する契約先,,,300366099,300366099-93,
92,①機構において役員を経験した者（役員経験者）が再就職していること又は課長相,,,300366099,300366099-94,
93,当職以上の職を経験した者（課長相当職以上経験者）が役員、顧問等として再就,,,300366099,300366099-95,
94,職していること,,,300366099,300366099-96,
95,②機構との間の取引高が、総売上高又は事業収入の３分の１以上を占めていること,,,300366099,300366099-97,
96,※予定価格が一定の金額を超えない契約や光熱水費の支出に係る契約等は対象外,,,300366099,300366099-98,
97,（２）公表する情報,,,300366099,300366099-99,
98,上記に該当する契約先について、契約ごとに、物品役務等の名称及び数量、契約締,,,300366099,300366099-100,
99,日、契約先の名称、契約金額等と併せ、次に掲げる情報を公表します。,,,300366099,300366099-101,
100,①機構の役員経験者及び課長相当職以上経験者（機構ＯＢ）の人数、職名及び機構,,,300366099,300366099-102,
101,における最終職名,,,300366099,300366099-103,
102,②機構との間の取引高,,,300366099,300366099-104,
103,③総売上高又は事業収入に占める機構との間の取引高の割合が、次の区分のいずれかに該当する旨,,,300366099,300366099-105,
104,３分の１以上２分の１未満、２分の１以上３分の２未満又は３分の２以上,,,300366099,300366099-106,
105,④一者応札又は一者応募である場合はその旨,,,300366099,300366099-107,
106,（３）機構に提供していただく情報,,,300366099,300366099-108,
107,①契約締結日時点で在職している機構ＯＢに係る情報（人数、現在の職名及び機構に,,,300366099,300366099-109,
108,おける最終職名等）,,,300366099,300366099-110,
109,②直近の事業年度における総売上高又は事業収入及び機構との間の取引高,,,300366099,300366099-111,
110,（４）公表日,,,300366099,300366099-112,
111,契約締結日の翌日から起算して原則として７２日以内（４月に締結した契約につい,,,300366099,300366099-113,
112,ては原則として９３日以内）,,,300366099,300366099-114,
0,入 札 公 告,,,300366168,300366168-1,
1,次のとおり一般競争入札に付します。,,,300366168,300366168-2,
2,令和２年２月２０日,公告日,令和2年2月20日,300366168,300366168-3,
3,独立行政法人石油天然ガス・金属鉱物資源機構,,,300366168,300366168-4,
4,契約担当役,,,300366168,300366168-5,
5,金属資源開発本部長 廣川 満哉,,,300366168,300366168-6,
6,１．入札に付する事項,,,300366168,300366168-7,
7,（１）件名,,,300366168,300366168-8,
8,令和２年度海洋資源調査船「白嶺」船内で行う地質サンプル等処理業務,入札件名,令和2年度海洋資源調査船「白嶺」船内で行う地質サンプル等処理業務(,300366168,300366168-9,
9,（２）概要,,,300366168,300366168-10,
10,機構が所有する海洋資源調査船「白嶺」（以下「白嶺」という。）について、機構が指定す,,,300366168,300366168-11,
11,る調査航海に乗船し、船内で地質観察及び地質サンプル処理等を実施する。,,,300366168,300366168-12,
12,（３）実施期間,,,300366168,300366168-13,
13,契約締結日から令和３年２月２６日,調達終了日;調達開始日,令和3年2月26日;契約締結日,300366168,300366168-14,
14,（４）入札方法,,,300366168,300366168-15,
15,入札金額は受託業務の総価を記載すること。,,,300366168,300366168-16,
16,なお、落札者の決定に当たっては入札書に記載された金額に当該金額の１０パーセン,,,300366168,300366168-17,
17,トに相当する額を加算した金額（当該金額に１円未満の端数があるときは、その端数を,,,300366168,300366168-18,
18,切り捨てた金額）をもって落札価格とするので、入札者は消費税及び地方消費税に係る,,,300366168,300366168-19,
19,課税事業者であるか免税事業者であるかを問わず、見積った価格の１１０分の１００に,,,300366168,300366168-20,
20,相当する金額を入札書に記載すること。,,,300366168,300366168-21,
21,（５）契約締結,,,300366168,300366168-22,
22,本事業に係る契約締結は、国の令和２年度予算が成立すること及び機構と国との間で受,,,300366168,300366168-23,
23,託契約が締結されることを条件とします。予算状況により変更となる場合がありますので、,,,300366168,300366168-24,
24,あらかじめご了承ください。,,,300366168,300366168-25,
25,２．競争に参加する者に必要な資格に関する事項,,,300366168,300366168-26,
26,下記全ての条件を満たす者について、競争に参加する資格を付与するものとする。,,,300366168,300366168-27,
27,（１） 独立行政法人石油天然ガス・金属鉱物資源機構の「競争参加者の資格に関する公,,,300366168,300366168-28,
28,示」の「３ 競争に参加することができない者」に該当しない者であること。,,,300366168,300366168-29,
29,（２） 提案書提出日までに、国の令和０１・０２・０３年度（平成３１・３２・３３年,,,300366168,300366168-30,
30,度）競争参加資格（全省庁統一資格）のうち、資格の種類「役務の提供等」の営業品目「調,,,300366168,300366168-31,
31,査・研究（コード：303）」において「Ａ」、「Ｂ」若しくは「Ｃ」の資格を有する者で,,,300366168,300366168-32,
32,あること。,,,300366168,300366168-33,
33,（３） 現在、国又は政府関係機関等からの補助金交付の停止及び契約に係る指名停止等,,,300366168,300366168-34,
34,の行政処分を受けていないこと。,,,300366168,300366168-35,
35,（４）本業務を遂行するために必要な知見、設備、実施体制及び管理体制を有しているこ,,,300366168,300366168-36,
36,と。,,,300366168,300366168-37,
37,（５）入札説明会にて仕様書、入札説明書の交付を受けた者であること。,,,300366168,300366168-38,
38,（６）本公告に示した業務を遂行できることを証明するため、下記の必要実績等を記載し,,,300366168,300366168-39,
39,た一般競争入札参加及び資格確認申請書（以下「確認申請書」という。）を作成のうえ（様,,,300366168,300366168-40,
40,式１参照）、期限内に提出し、確認を受けた者であること。,,,300366168,300366168-41,
41,＜乗船技術者リスト＞,,,300366168,300366168-42,
42,仕様書（３．業務内容）に基づいて作業する技術者の名簿。,,,300366168,300366168-43,
43,（担当業務の区分）,,,300366168,300366168-44,
44,区  分|資  格,,,300366168,300366168-45,
45,"地質記載業務|１．陸上または海域の黒鉱型鉱床等で観察される硫化鉱物
などの鑑定が可能である。 
２．陸上等において金属鉱床を探査対象に地質調査等を行
った経験を有する技術者であることが望ましい。",,,300366168,300366168-46,
46,コア・サンプル処理|分析機器類の扱いに慣れていること。,,,300366168,300366168-47,
47,"マルチコアロガーによる
測定|分析機器類の扱いに慣れていること。",,,300366168,300366168-48,
48,※各ワッチで一名は技師Ａ、それ以外は技師Ｂとする。,,,300366168,300366168-49,
49,３．契約条項を示す場所,,,300366168,300366168-50,
50,（１）契約条項を示す場所、確認申請書の提出場所及び問い合わせ先,,,300366168,300366168-51,
51,〒１０５－０００１,,,300366168,300366168-52,
52,東京都港区虎ノ門二丁目１０番１号 虎ノ門ツインビルディング 西棟１５階,入札書送付先;資格申請送付先;開札場所,〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング西棟15階;先〒105-0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング西棟15階独立;0001東京都港区虎ノ門二丁目10番1号虎ノ門ツインビルディング西棟15,300366168,300366168-53,
53,独立行政法人石油天然ガス・金属鉱物資源機構 金属資源技術部 海洋資源調査課,入札書送付先部署/担当者名;資格申請送付先部署/担当者名;質問箇所所属/担当者,独立行政法人石油天然ガス・金属鉱物資源機構金属資源技術部海洋資源調査課担当者:天谷宇志)上條裕久;階独立行政法人石油天然ガス・金属鉱物資源機構金属資源技術部海洋資源調査課担当者:天谷宇志)上條裕久;独立行政法人石油天然ガス・金属鉱物資源機構金属資源技術部海洋資源調査課担当者:天谷宇志)上條裕久,300366168,300366168-54,
